stat,overlap
-0.0314465098257704,0.3061645577742523
-0.06270443175293353,0.24481313441868635
-0.032882457831143255,0.218414572912673
-0.03737083577108583,0.22320550649237653
-0.020107335692893018,0.19137069002082285
-0.02504567887175824,0.23262288868742406
-0.03382604251879522,0.18699578476519402
-0.030654119094888473,0.26715514375416866
-0.009031590324806488,0.23089707102682738
-0.023014233711314728,0.23049069206246983
-0.028432228674820557,0.22293090258199177
-0.037610607582424696,0.30334983483280636
-0.012241666788785086,0.17368851720015832
-0.023069512605560047,0.18365781794722255
-0.013470481034222477,0.2654771615780798
-0.010052475679678553,0.1984510693015036
-0.011657061843045491,0.19445856402660616
-0.013672707588274238,0.19396685018094117
-0.007693720653820725,0.2652691258878312
-0.017457572717422334,0.26285056157095427
-0.023102114326441818,0.2250215513416835
-0.04984934367791538,0.2778174810185137
-0.00819106266345434,0.18209277850594355
-0.019267826678247592,0.2402480689225323
-0.017868347950783164,0.20899949665801404
-0.024463733115174503,0.2381845819226032
-0.023847983917866612,0.20463756388578752
-0.004807562780002656,0.23629602381913387
-0.03172796008295977,0.2697243719893163
-0.017039297498176825,0.24620325428362505
-0.02173579606031489,0.1990599156526108
-0.031929347861040215,0.2940922382764379
0.0020504558481224014,0.19481460350166696
-0.03307237443945275,0.2237895869532901
-0.03539140718701835,0.19878475549248875
-0.005338122474523372,0.2562529140789479
-0.004834689748443069,0.21680315923595544
-0.02128841236400105,0.21957458145438774
-0.03913329372902711,0.24078558260728058
-0.019167779238580977,0.23689577437065687
-0.021837003465111856,0.20568579126366884
-0.023873929101577623,0.22974944932012825
-0.023964340878914147,0.3391489124215448
-9.481238217780854e-05,0.1839486354422278
-0.00690308191103503,0.269015576923874
-0.02765463190802275,0.2839305042904703
-0.008199627265686765,0.12992737825362213
-0.014504097040277745,0.22753234238450204
-0.03528375854285019,0.21363082970793612
-0.033521837938484615,0.2569833633777015
-0.024057952972280423,0.276489492401296
-0.033063961798806975,0.19537626301793357
-0.016150019988665568,0.20808402679235297
-0.01808007181425571,0.2882983531586623
-0.03873502381501724,0.21997075006277125
-0.00875280119005369,0.20064757512784298
-0.033045294352485814,0.19223379962186748
-0.026234024137830235,0.14833924383479968
-0.030759438084673303,0.24954159149108446
-0.013604677241181005,0.20141550823507942
-0.0254946781692276,0.2592906345146046
-0.014542188144658647,0.20916802306076332
-0.018232359393454543,0.24705293936545064
-0.02189448643681445,0.18515563195428983
-0.01604692146333029,0.22405485707612158
-0.01813924297989982,0.2372129548135569
-0.008773611336722867,0.23698659210671946
-0.012809627647812554,0.26665392301893287
-0.025850197722361395,0.21301541484815525
-0.0323832891237054,0.19851973284119606
-0.025276006946546258,0.22890906955964582
0.004986431765531214,0.20960495774851232
-0.00727224026130384,0.2206333819870438
-0.018680857592324355,0.24536653836316874
-0.02785540436786298,0.2607214801581936
-0.009628830120986295,0.19075054884789977
-0.021380230728234955,0.24985499968625885
-0.040949711060002864,0.252657832308532
-0.012753158836462122,0.24505190774750665
-0.0260072101544492,0.2518541508848023
-0.008961982547855993,0.2965587694421479
-0.011048922540742627,0.24734799296589693
-0.006318382913208076,0.14486704895941518
-0.032793036293536505,0.28224335238455334
-0.022523613166090903,0.26117761099370873
-0.04200035578418675,0.24806899856752002
-0.046351974656417355,0.21105970723951714
-0.01646812705854582,0.22194445203601493
-0.032172748215593815,0.21889575756847945
-0.009755548309023894,0.25136773325309614
-0.023284624385646827,0.2816104384846796
-0.02956856477392491,0.20492571311962218
-0.01994808928509011,0.2790059985254045
-0.02646234549588338,0.19047426801363984
-0.010843164649385192,0.2221621625200358
-0.0021261635432540203,0.1897107784088786
-0.030946191839831473,0.28666133668883725
-0.003656690133342182,0.20646634738381767
-0.034378234687166234,0.1943598237171853
-0.015757271102561293,0.16811229767955754
-0.013796149062710142,0.2598523063879829
-0.015988127592917706,0.3089495397141366
-0.019883578369607195,0.2784771658342687
-0.03278317399367642,0.24859376823913368
-0.004918260604938417,0.22206377313026107
-0.021976880613578883,0.22029613180442786
-0.01257844025208544,0.2135127378626875
